enrolldt,price,downpmt,monthdue,pmttype,use,age,gender,default
20200917,519.96,21,26,DirectDebit,0,21,0,0
20200917,1132.32,252,11,CreditCard,1,21,0,0
20200917,636.216,24.36,5.5,DirectDebit,0,21,0,0
20200919,1334.8608,42,8,Cheque,3,21,1,0
20200919,908.3928,0.84,7.95,Cheque,4,21,1,0
20200920,519.96,24.36,8,Cheque,3,21,1,0
20200920,1006.32,84,8,Cheque,3,21,0,0
20200921,1090.32,42,6,Cheque,0,21,0,0
20200922,1049.16,21,10.5,Cheque,0,21,0,0
20200922,1032.7212,42,8,DirectDebit,1,21,0,0
20200922,797.16,63,8,Cheque,4,21,0,0
20200924,797.16,63,4,CreditCard,4,21,0,0
20200925,839.16,21,8,Cheque,0,21,1,1
20200925,948.36,105,8,CreditCard,3,21,1,0
20200926,1032.36,21,8,Cheque,0,21,1,1
20200926,1490.4036,252,4,Cheque,1,21,1,0
20200927,1005.5304,63,4,Cheque,6,21,0,0
20200927,273,21,0,DirectDebit,3,21,1,0
20200928,2148.72,1.68,8,Cheque,3,21,1,0
20200928,1366.68,273,8,DirectDebit,3,21,1,0
20200928,839.16,126,5.5,Cheque,0,21,0,0
20200928,839.16,21.84,4,Cheque,1,21,0,0
20200928,1006.32,54.6,8,CreditCard,4,21,0,0
20200929,1550.64,378,4,DirectDebit,1,21,0,0
20200930,590.1336,21,7.95,Cheque,0,21,1,1
20200930,434.3052,168,7,CreditCard,4,21,0,0
20200930,471.9288,0.84,7.95,CreditCard,0,21,0,0
20201001,839.16,4.2,4,Cheque,1,21,1,0
20201005,1074.36,63,4,DirectDebit,1,21,0,0
20201006,0,0,10,DirectDebit,4,21,0,0
20201006,1071.7308,147,4,Cheque,1,21,0,0
20201006,1098.72,126,4.5,DirectDebit,0,21,0,0
20201006,1006.32,84,4,DirectDebit,1,21,0,0
20201007,767.8944,21,8,Cheque,0,21,1,1
20201007,942.6144,21,8,Cheque,5,21,1,0
20201008,1032.7212,42,8,DirectDebit,0,21,0,0
20201008,1205.9208,105,8,DirectDebit,5,21,0,0
20201011,1225.7364,84,7.95,CreditCard,8,21,1,0
20201011,755.16,25.2,8,Cheque,2,21,1,0
20201012,1090.2528,4.2,7.95,CreditCard,4,21,0,0
20201013,1241.52,25.2,8,Cheque,0,21,0,0
20201013,948.36,84,8,Cash,3,21,1,0
20201014,1250.6508,42,8,CreditCard,3,21,0,0
20201015,799.2768,63,7.95,Cheque,1,21,1,0
20201015,519.96,21,8,Cheque,1,21,0,0
20201015,636.216,24.36,5.5,CreditCard,0,21,0,0
20201016,990.36,42,4,DirectDebit,0,21,0,0
20201016,1208.7516,84,4,DirectDebit,1,21,0,0
20201016,1117.3344,63,4,Cheque,1,21,0,0
20201017,839.16,21,8,Cash,1,21,1,1
20201019,1056.72,126,4,CreditCard,5,21,1,0
20201019,965.16,84,5.25,CreditCard,1,21,1,0
20201020,818.16,63,3,DirectDebit,1,21,1,0
20201021,1032.36,21,8,Cash,2,21,1,0
20201021,1090.2528,33.6,7.95,CreditCard,0,21,0,0
20201022,603.96,4.2,8,Cheque,0,21,0,1
20201022,923.16,923.16,4,Cheque,0,21,1,0
20201022,1904.9856,147,9,DirectDebit,1,21,0,0
20201022,469.56,4.2,7,DirectDebit,1,21,1,0
20201023,1007.16,4.2,8,Cheque,0,21,1,1
20201023,1134.8064,33.6,3.97,Cheque,1,21,0,0
20201023,1084.314,84,23,CreditCard,1,21,1,0
20201026,1090.2528,4.2,7.95,Cheque,0,21,0,1
20201026,862.9236,42,7.95,Cheque,6,21,0,0
20201026,1079.4,126,4,Cheque,4,21,1,0
20201026,755.16,4.2,8,CreditCard,4,21,1,0
20201027,755.16,21,8,Cheque,3,21,1,1
20201027,755.16,4.2,8,DirectDebit,0,21,1,0
20201027,797.16,63,4,CreditCard,4,21,1,0
20201028,1438.7352,126,14,Cheque,0,21,0,1
20201028,965.16,84,9,DirectDebit,0,21,1,0
20201029,797.16,126,11,CreditCard,1,21,0,0
20201029,1157.52,105,8,Cash,2,21,1,0
20201030,850.9704,84,25,Cheque,1,21,0,0
20201031,1117.3344,25.2,8,DirectDebit,0,21,0,1
20201031,419.16,209.58,8,DirectDebit,7,21,1,0
20201102,797.16,84,8,DirectDebit,4,21,0,0
20201103,803.1156,252,9,CreditCard,5,21,0,0
20201104,1211.5824,105,15,DirectDebit,1,21,0,0
20201104,1492.68,168,9,DirectDebit,1,21,1,0
20201105,1084.314,105,20,CreditCard,2,21,0,0
20201106,835.884,42,8,Cheque,0,21,1,0
20201106,1074.36,25.2,8,Cheque,1,21,1,0
20201106,999.3228,126,8,DirectDebit,5,21,1,0
20201109,469.7532,21,8,Cheque,0,21,0,1
20201109,603.96,15.96,8,DirectDebit,0,21,0,0
20201110,428.5176,42,4,DirectDebit,0,21,1,0
20201111,549.6036,549.6036,39,Cheque,4,21,0,0
20201112,603.96,16.8,8,DirectDebit,3,21,1,0
20201112,556.3572,25.2,8,DirectDebit,3,21,0,0
20201116,1110.9588,42,8,DirectDebit,1,21,0,0
20201117,553.7616,42.84,8,Cheque,1,21,0,0
20201118,633.36,21,8,Cheque,2,21,1,0
20201120,1552.3872,105,4,Cheque,3,21,1,1
20201123,855.12,126,2.5,Cheque,1,21,1,1
20201123,900.0012,21,8,Cheque,4,21,1,0
20201123,964.32,84,10,Cheque,4,21,0,0
20201125,434.3052,42,23,Cheque,0,21,0,1
20201125,469.56,15.96,7,DirectDebit,6,21,0,0
20201129,1007.16,21,8,Cheque,0,21,1,1
20201129,960.8004,33.6,8,Cheque,1,21,1,1
20201130,692.16,63,28,Cheque,3,21,0,0
20201202,1090.2528,21,8,Cheque,3,21,1,1
20201202,964.32,84,10,DirectDebit,0,21,1,0
20201203,1074.36,63,18,CreditCard,1,21,0,0
20201204,1032.36,21,8,Cheque,0,21,1,1
20201204,923.16,84,15,CreditCard,7,21,1,0
20201206,1497.4008,252,9,Cheque,1,21,1,0
20201206,755.16,63,10,CreditCard,1,21,0,0
20201208,755.16,63,10,CreditCard,4,21,0,0
20201208,923.16,84,20,Cheque,3,21,0,0
20201209,1117.3344,15.96,8,Cheque,1,21,1,1
20201210,1207.92,210,4,Cheque,7,21,1,0
20201211,538.356,4.2,8,Cheque,0,21,1,1
20201212,633.36,4.2,8,DirectDebit,6,21,1,0
20201214,969.36,84,4,Cheque,1,21,1,1
20201214,801.36,25.2,26,DirectDebit,5,21,0,0
20201214,797.16,42,8,Cheque,1,21,1,0
20201214,740.6112,63,4,DirectDebit,0,21,0,0
20201214,1049.16,21,10.5,Cheque,1,21,1,0
20201215,734.16,21,8,Cheque,0,21,0,1
20201216,1074.2508,84,4,DirectDebit,1,21,1,1
20201216,797.16,63,4,DirectDebit,3,21,0,0
20201221,358.6212,84,32.13,DirectDebit,6,21,1,0
20201221,745.8024,84,20,CreditCard,6,21,0,0
20201222,1236.48,126,15,CreditCard,0,21,0,0
20201223,749.2632,63,23,Cheque,2,21,1,0
20201223,1315.7088,84,18,DirectDebit,6,21,1,0
20201223,1120.1232,126,9,DirectDebit,4,21,1,0
20201223,1079.4,252,8,DirectDebit,6,21,0,0
20201224,587.16,25.2,8,Cheque,1,21,0,1
20201224,901.32,84,28,Cheque,7,21,0,0
20201228,0.0084,0.0084,0,Cheque,1,21,0,0
20201229,852.9612,84,20,Cheque,1,21,1,0
20201229,498.96,126,6,DirectDebit,6,21,1,0
20201229,528.36,21,8,Cheque,1,21,1,0
20201229,858.942,33.6,8,Cheque,0,21,0,0
20201230,595.56,21,8,Cheque,6,21,1,0
20201231,754.32,42,8,CreditCard,5,21,0,0
20201231,650.16,4.2,8,DirectDebit,5,21,0,0
20210101,839.16,126,2.75,DirectDebit,3,21,1,0
20210102,1206.3156,126,2,DirectDebit,6,21,1,0
20210103,738.36,21,20,CreditCard,6,21,0,0
20210104,839.16,126,2.75,DirectDebit,4,21,1,0
20210104,1048.32,84,2,DirectDebit,1,21,0,0
20210104,839.16,126,2.75,DirectDebit,1,21,1,0
20210104,590.5116,63,2,DirectDebit,1,21,0,0
20210104,584.682,4.2,8,CreditCard,1,21,0,0
20210105,738.36,63,2,Cheque,0,21,1,0
20210105,1214.8668,126,2,Cheque,0,21,0,0
20210106,839.16,63,2,CreditCard,6,21,1,0
20210106,906.36,168,2,Cheque,1,21,0,0
20210106,1518.1404,168,2,DirectDebit,5,21,1,0
20210107,908.3928,126,1.85,CreditCard,5,21,0,0
20210107,839.16,21,8,Cheque,7,21,1,0
20210107,1074.36,84,2,DirectDebit,5,21,0,0
20210107,1518.1404,105,2,Cheque,0,21,0,0
20210109,1295.3808,42.84,8,Cheque,0,21,1,1
20210109,1342.32,126,2.62,DirectDebit,1,21,1,0
20210109,1074.36,63,2,Cheque,1,21,0,0
20210109,1032.36,63,2,DirectDebit,3,21,0,0
20210112,1006.32,210,6,Cheque,0,21,0,0
20210113,471.9288,4.2,8,CreditCard,4,21,1,0
20210113,1090.2528,63,2,Cheque,3,21,1,0
20210114,1048.32,84,2,Cheque,1,21,0,0
20210115,905.604,21,8,CreditCard,3,21,1,0
20210116,906.36,63,4,CreditCard,6,21,0,0
20210116,1067.5896,0,8,DirectDebit,3,21,1,0
20210116,1283.52,88.2,2,DirectDebit,1,21,0,0
20210117,864.36,63,4.5,Cheque,0,21,0,1
20210118,556.3572,4.2,8,DirectDebit,5,21,0,0
20210118,897.9012,0,8,DirectDebit,3,21,0,0
20210118,1209.1632,126,2,DirectDebit,0,21,0,0
20210118,755.16,0,8,CreditCard,6,21,0,0
20210119,1074.36,33.6,8,Cheque,1,21,1,1
20210119,839.16,63,4,Cheque,3,21,0,0
20210119,893.7096,893.7096,4,Cheque,2,21,0,0
20210119,1963.6512,168,2,DirectDebit,4,21,0,0
20210120,670.0596,0,4,DirectDebit,1,21,1,0
20210120,372.9852,372.9852,0,Cheque,6,21,0,0
20210121,1134.8064,84,4,Cheque,1,21,0,1
20210121,1117.3344,25.2,8,Cheque,0,21,1,1
20210121,755.16,0,9,DirectDebit,3,21,1,0
20210122,1117.3344,42,8,Cheque,1,21,1,1
20210122,1612.6656,252,4,DirectDebit,3,21,0,0
20210123,448.5012,39.48,43.93,CreditCard,1,21,0,0
20210125,839.16,4.2,8,CreditCard,1,21,1,0
20210126,549.8556,4.2,8,Cheque,1,21,1,0
20210126,918.3804,21,10.5,Cheque,3,21,1,0
20210126,1007.16,4.2,8,Cheque,1,21,0,0
20210126,738.36,21,8,Cheque,0,21,0,0
20210127,839.16,84,4,CreditCard,3,21,0,0
20210127,738.36,4.2,8,DirectDebit,3,21,0,0
20210127,1183.0644,84,4,DirectDebit,0,21,0,0
20210128,446.4096,446.4096,8,Cheque,4,21,0,0
20210130,839.16,126,8,Cheque,7,21,0,0
20210130,519.96,21,8,Cheque,1,21,0,0
20210130,1425.48,168,9,CreditCard,4,21,0,0
20210131,679.0056,63,21,DirectDebit,3,21,0,0
20210201,1048.32,84,10,CreditCard,1,21,0,0
20210201,927.36,4.2,8,CreditCard,5,21,1,0
20210202,1237.32,147,9,DirectDebit,4,21,1,0
20210202,1102.92,210,9,DirectDebit,1,21,0,0
20210202,1053.36,126,8,CreditCard,6,21,1,0
20210202,1107.8424,16.8,8,Cheque,2,21,1,0
20210203,501.7152,126,14,DirectDebit,5,21,1,0
20210203,1237.236,126,9,Cheque,1,21,0,0
20210203,839.16,63,10,CreditCard,1,21,0,0
20210204,1253.7,126,9,DirectDebit,3,21,0,0
20210206,1513.68,105,2,Cheque,1,21,0,0
20210206,860.16,63,2,DirectDebit,2,21,1,0
20210209,860.16,63,2,Cheque,1,21,1,0
20210210,1095.36,21,8,Cheque,0,21,0,0
20210210,1095.36,63,2,Cheque,1,21,0,0
20210210,1278.0768,126,14,Cheque,1,21,1,0
20210211,1107.8424,33.6,8,Cheque,1,21,1,0
20210212,839.16,126,2.93,DirectDebit,2,21,1,0
20210214,540.96,4.2,8,DirectDebit,6,21,0,0
20210215,540.96,21,8,Cheque,2,21,1,0
20210216,1028.16,84,4,DirectDebit,3,21,0,0
20210216,885.36,63,4.5,Cheque,0,21,0,0
20210217,572.0652,84,8,DirectDebit,3,21,1,0
20210218,1279.32,84,5.25,CreditCard,1,21,0,0
20210218,759.36,21,8,Cheque,4,21,1,0
20210218,1181.9808,42,8,Cheque,5,21,0,0
20210219,358.6212,31.92,35.38,CreditCard,4,21,0,0
20210220,1095.36,21,8,Cheque,0,21,0,0
20210221,1100.1312,42,8,Cheque,1,21,0,0
20210221,1339.3968,126,6,Cheque,1,21,0,0
20210222,860.16,84,6,Cheque,0,21,0,0
20210222,501.648,20.16,5.5,CreditCard,0,21,0,0
20210222,1388.52,214.2,6,Cheque,0,21,1,0
20210223,1028.16,126,6,DirectDebit,1,21,0,0
20210223,1228.92,126,6,Cheque,3,21,1,0
20210224,1028.16,8.4,8,DirectDebit,0,21,0,0
20210224,1161.72,168,6,DirectDebit,4,21,0,0
20210225,931.1232,21.84,8,Cheque,1,21,1,0
20210225,839.16,4.2,8.75,CreditCard,3,21,0,0
20210226,1133.4792,42,8,CreditCard,3,21,0,0
20210227,316.554,4.2,27,CreditCard,1,21,1,0
20210228,1112.9832,63,2,Cheque,0,21,0,0
20210228,839.16,25.2,8.75,Cheque,4,21,1,0
20210302,1161.72,126,2,Cheque,1,21,1,0
20210302,594.0144,4.2,4,DirectDebit,1,21,1,0
20210302,860.16,168,2,Cheque,6,21,0,0
20210303,1257.48,126,2.18,CreditCard,2,21,1,0
20210303,1048.32,105,2.18,Cheque,1,21,0,0
20210304,437.4636,126,4,DirectDebit,3,21,1,0
20210304,1257.48,126,2.18,Cheque,4,21,1,0
20210305,927.36,25.2,8,Cheque,3,21,1,0
20210305,1161.72,126,2,DirectDebit,3,21,1,0
20210305,636.216,24.36,5.5,DirectDebit,6,21,1,0
20210306,578.8272,21,8,Cheque,6,21,0,0
20210307,1381.6656,126,4,DirectDebit,3,21,0,0
20210307,576.1224,25.2,8,CreditCard,1,21,1,0
20210307,1070.16,84,5.25,DirectDebit,1,21,1,0
20210308,911.7696,15.96,8,Cheque,1,21,0,0
20210308,839.16,210,5.87,DirectDebit,5,21,1,0
20210309,860.16,21,8,Cheque,1,21,1,0
20210309,759.36,21,8,Cheque,0,21,0,0
20210310,1095.36,21,8,DirectDebit,4,21,0,0
20210310,1095.36,210,4,DirectDebit,4,21,0,0
20210311,1139.1744,126,4,DirectDebit,6,21,1,0
20210311,839.16,21,8.75,Cheque,4,21,1,0
20210312,1050.3528,42,8,Cheque,6,21,1,0
20210312,1102.7016,84,6,CreditCard,1,21,1,0
20210312,511.56,21,8,DirectDebit,0,21,1,0
20210312,1053.36,21,8,Cheque,2,21,1,0
20210315,893.76,63,4.5,DirectDebit,4,21,0,0
20210315,979.8348,42,23,CreditCard,1,21,0,0
20210315,911.7696,21,8,Cheque,6,21,1,0
20210315,540.96,25.2,8,CreditCard,1,21,1,0
20210315,839.16,126,8.81,Cheque,1,21,0,0
20210316,1094.52,84,7.87,CreditCard,0,21,0,0
20210316,839.16,25.2,8.75,Cheque,0,21,1,0
20210317,1027.32,84,6,DirectDebit,4,21,0,0
20210317,964.4544,126,6,DirectDebit,5,21,0,0
20210320,1112.9832,21.84,8,Cheque,0,21,1,0
20210320,463.68,21,8,Cheque,0,21,0,0
20210320,1558.5864,105,4,DirectDebit,1,21,0,0
20210321,608.16,84,8,DirectDebit,5,21,1,0
20210322,1053.36,21,8,Cheque,1,21,1,0
20210322,576.1224,126,8,CreditCard,3,21,0,0
20210322,1184.4,126,8,CreditCard,2,21,0,0
20210323,860.16,88.2,8,Cheque,0,21,0,0
20210324,940.6992,15.96,10.5,CreditCard,1,21,1,0
20210324,1089.8496,42.84,8,DirectDebit,1,21,1,0
20210324,496.902,63,4,CreditCard,3,21,0,0
20210325,1595.496,147,8,Cheque,1,21,1,0
20210325,826.56,126,6,CreditCard,6,21,0,0
20210326,1144.1724,105,2,DirectDebit,1,21,0,0
20210326,839.16,126,2.93,DirectDebit,4,21,1,0
20210326,624.96,21,8,Cheque,0,21,1,0
20210326,964.32,84,2.18,Cheque,4,21,0,0
20210327,1304.52,84,2,CreditCard,6,21,1,0
20210328,1028.16,1028.16,2,Cheque,0,21,0,0
20210328,839.16,63,2.18,DirectDebit,6,21,1,0
20210329,608.16,25.2,8,Cheque,1,21,1,0
20210329,1022.0532,84,2,DirectDebit,1,21,0,0
20210330,693.0672,21,8,Cheque,1,21,1,0
20210330,839.16,63,2.18,DirectDebit,3,21,1,0
20210331,1161.72,210,2,DirectDebit,4,21,0,0
20210331,1237.32,84,2,DirectDebit,4,21,1,0
20210331,1161.72,130.2,2,Cheque,1,21,0,0
20190101,708.3468,84,5,CreditCard,6,22,1,0
20190102,393.96,4.2,0,Cash,1,22,0,1
20190105,1644.72,1644.72,6,Cash,0,22,0,0
20190106,822.36,33.6,8.5,Cash,0,22,0,1
20190106,503.16,84,5.5,Cash,0,22,0,0
20190106,514.92,21.84,6.5,DirectDebit,0,22,1,0
20190106,879.9252,126,11,Cash,6,22,1,0
20190107,990.36,126,10,Cash,6,22,1,0
20190108,1507.2876,63,5.89,Cash,1,22,1,1
20190109,503.16,21.84,5.5,Cheque,0,22,1,0
20190109,533.3496,25.2,5.5,Cash,3,22,1,0
20190110,781.0908,4.2,5.5,Cash,5,22,1,0
20190111,839.16,42,12,Cash,1,22,1,0
20190112,875.8176,4.2,5.86,Cash,1,22,0,1
20190113,986.5632,50.4,5.83,Cash,0,22,1,1
20190113,822.36,33.6,5.5,Cheque,3,22,1,0
20190113,822.36,31.08,8.5,CreditCard,1,22,0,0
20190115,797.16,4.2,4,Cash,0,22,1,1
20190116,822.36,4.2,0,Cash,0,22,0,1
20190116,503.16,42,5.5,Cash,0,22,0,0
20190116,654.36,15.96,2.5,CreditCard,5,22,1,0
20190117,587.16,4.2,5.5,Cash,1,22,1,1
20190120,1048.32,27.72,5.5,Cash,0,22,0,0
20190120,1199.52,63,11,Cash,1,22,1,0
20190121,750.4224,42,5.72,Cash,0,22,1,1
20190121,679.56,42,2.75,CreditCard,4,22,0,0
20190121,1174.32,588,13,DirectDebit,3,22,1,0
20190121,967.5372,168,6,Cash,0,22,1,0
20190122,178.8612,16.8,35.31,Cash,6,22,0,0
20190122,839.16,839.16,6,Cash,0,22,1,0
20190123,657.7116,21,5.5,Cash,0,22,1,1
20190123,780.36,126,2.75,DirectDebit,1,22,1,0
20190123,1006.32,84,8.5,Cash,3,22,1,0
20190126,705.8436,36.96,11,Cash,0,22,1,1
20190126,839.16,42,5.5,Cash,0,22,1,1
20190126,871.92,871.92,6,Cash,0,22,0,0
20190127,503.16,21.84,5.5,Cash,0,22,1,1
20190127,879.9252,4.2,5.5,Cheque,0,22,1,0
20190129,990.36,63,10,CreditCard,0,22,1,0
20190131,822.36,126,8.5,Cash,1,22,0,0
20190203,662.76,126,12.1,Cash,1,22,1,0
20190204,523.2864,523.2864,15,Cash,1,22,1,0
20190205,1247.5008,84,2.75,DirectDebit,0,22,0,0
20190206,721.56,4.2,5.5,Cash,0,22,1,1
20190207,1325.52,84,2,Cash,0,22,0,1
20190207,721.56,42,2.75,CreditCard,0,22,0,0
20190209,503.16,4.2,5.5,Cash,0,22,1,1
20190210,385.5852,126,36.38,Cash,0,22,0,0
20190211,1199.52,126,2.75,CreditCard,0,22,0,0
20190211,886.0992,42,12,DirectDebit,1,22,1,0
20190213,1116.6204,54.6,5.96,Cash,0,22,0,1
20190213,855.2544,168,11,DirectDebit,0,22,0,0
20190214,1544.1384,1544.1384,11,Cash,6,22,1,0
20190219,721.56,4.2,5.5,Cash,0,22,1,1
20190220,1048.32,84,2.75,Cash,0,22,0,1
20190220,503.16,4.2,8,Cheque,0,22,1,0
20190221,523.2864,29.4,5.5,Cash,0,22,1,0
20190222,649.32,210,1.37,DirectDebit,0,22,1,0
20190228,598.4916,4.2,23,Cash,0,22,1,1
20190228,503.16,21.84,5.5,Cash,0,22,1,0
20190228,503.16,42,2.75,DirectDebit,0,22,1,0
20190228,360.36,360.36,10,Cash,0,22,0,0
20190301,1591.8,105,5.5,DirectDebit,1,22,1,0
20190305,385.5852,33.6,40.66,DirectDebit,0,22,1,0
20190306,721.56,4.2,5.5,Cash,0,22,1,1
20190306,423.36,423.36,8,Cash,0,22,1,0
20190308,721.56,42,5.5,Cash,1,22,1,0
20190309,1139.88,252,1.37,CreditCard,1,22,0,0
20190310,990.36,42,10,Cash,0,22,0,1
20190311,990.36,63,10,Cash,0,22,1,0
20190312,777.4872,21,5.92,Cash,0,22,1,1
20190312,360.36,180.6,10,Cash,0,22,1,0
20190313,755.16,755.16,6,Cash,0,22,1,0
20190313,948.36,126,11,Cash,3,22,1,0
20190313,989.52,84,4.12,Cash,3,22,0,0
20190316,822.36,33.6,5.5,Cash,5,22,0,1
20190317,721.56,4.2,5.5,Cash,0,22,0,1
20190317,542.1612,21,5.93,Cash,0,22,0,1
20190317,839.16,4.2,5.5,Cash,0,22,1,1
20190321,721.56,29.4,7.25,Cash,0,22,0,1
20190321,652.68,17.64,0,DirectDebit,1,22,1,0
20190321,906.36,168,10,Cash,0,22,0,0
20190322,721.56,42,5.5,Cash,0,22,0,0
20190322,216.72,216.72,10,Cash,0,22,0,0
20190322,1097.88,168,7.25,CreditCard,1,22,0,0
20190323,721.56,126,17,CreditCard,5,22,0,0
20190324,1006.32,8.4,5.5,DirectDebit,0,22,1,0
20190325,871.7016,33.6,5.83,Cash,1,22,0,1
20190325,990.36,21,10,Cash,0,22,0,1
20190325,755.16,126,2.75,DirectDebit,6,22,1,0
20190326,866.88,54.6,8.25,Cash,0,22,1,1
20190327,1476.72,42,8,Cash,0,22,1,0
20190327,880.32,252,1.37,DirectDebit,0,22,1,0
20190328,477.9096,25.2,5.5,DirectDebit,6,22,1,0
20190329,657.72,42,6,CreditCard,0,22,0,0
20190330,503.16,8.4,5.5,DirectDebit,6,22,0,0
20190331,721.56,29.4,8.5,Cash,0,22,1,1
20190331,880.32,29.4,5.5,Cash,0,22,0,1
20190331,768.2304,42,5.83,CreditCard,0,22,0,0
20190331,768.2304,84,4.36,DirectDebit,3,22,0,0
20190401,679.56,42,17,CreditCard,6,22,0,0
20190407,587.16,21,8.5,Cash,0,22,1,1
20190407,906.36,126,10,DirectDebit,1,22,1,0
20190407,679.56,84,2.75,DirectDebit,0,22,0,0
20190407,1533.84,84,6,CreditCard,0,22,0,0
20190409,721.56,29.4,5.5,Cash,1,22,0,1
20190409,948.36,84,4,CreditCard,0,22,0,0
20190412,1433.964,126,2.75,CreditCard,0,22,1,0
20190414,990.36,42,2.75,Cash,1,22,0,1
20190414,938.0868,126,8.5,Cash,3,22,1,0
20190415,871.4916,84,2.75,CreditCard,0,22,0,0
20190415,942.6144,126,2.75,Cash,1,22,1,0
20190416,811.5744,42,12,DirectDebit,0,22,0,0
20190417,393.96,15.96,0.22,CreditCard,5,22,1,0
20190420,544.6728,84,2.75,CreditCard,0,22,0,0
20190421,587.16,25.2,5.5,Cash,0,22,0,1
20190421,1382.64,189,6,CreditCard,0,22,1,0
20190421,461.16,84,10.5,CreditCard,4,22,1,0
20190423,721.56,42,8.5,Cash,0,22,0,1
20190424,799.2768,84,2.75,Cash,1,22,0,0
20190426,781.0908,21,17,CreditCard,1,22,1,0
20190429,948.36,42,6,CreditCard,4,22,0,0
20190430,1542.3408,134.4,40.66,Cash,0,22,0,1
20190430,1156.68,1156.68,6,Cash,0,22,0,0
20190430,133.9212,133.9212,6,Cash,0,22,0,0
20190430,307.7424,42,19,DirectDebit,0,22,0,0
20190501,808.7184,63,5.86,Cash,0,22,0,1
20190501,763.56,84,8,Cash,5,22,1,0
20190501,797.16,42,5.5,Cash,1,22,1,0
20190502,839.16,4.2,5.5,CreditCard,0,22,1,0
20190505,1031.478,63,5.86,Cash,0,22,0,1
20190507,781.0908,29.4,5.96,Cash,0,22,1,1
20190508,942.6144,126,5.5,Cash,0,22,0,0
20190512,822.36,0,5.5,Cash,1,22,1,1
20190512,721.56,29.4,5.5,Cash,0,22,1,1
20190515,721.56,4.2,5.5,Cheque,0,22,0,0
20190516,822.36,4.2,5.5,CreditCard,0,22,1,0
20190518,503.16,21.84,8.5,Cash,0,22,1,1
20190518,964.32,126,5.5,Cash,0,22,0,0
20190519,419.16,21,5.5,CreditCard,5,22,0,0
20190519,811.5744,42,5.5,Cash,3,22,0,0
20190520,879.9252,33.6,5.89,Cash,0,22,1,1
20190520,721.56,29.4,5.5,Cash,0,22,1,0
20190521,503.16,21,5.5,Cash,1,22,1,1
20190522,948.36,42,11,Cash,5,22,1,0
20190526,839.16,33.6,5.5,Cash,0,22,0,1
20190527,780.36,42,8.5,Cash,0,22,0,0
20190527,1093.4112,126,5.5,Cheque,0,22,0,0
20190527,1029.9744,210,5.5,Cash,5,22,0,0
20190527,990.36,42,8,Cash,4,22,0,0
20190529,879.9252,29.4,5.89,Cash,0,22,1,1
20190529,491.1396,21,29,Cash,0,22,1,1
20190529,947.52,84,6,CreditCard,3,22,0,0
20190529,990.36,21,5.5,CreditCard,1,22,1,0
20190529,738.36,84,5.5,CreditCard,3,22,1,0
20190529,890.2068,21,5.5,CreditCard,3,22,1,0
20190530,1231.8684,84,18.7,Cash,1,22,0,0
20190602,410.76,410.76,8,Cash,0,22,0,0
20190602,755.16,210,5.5,DirectDebit,6,22,0,0
20190603,671.16,84,5.5,CreditCard,3,22,0,0
20190604,880.32,147,5.5,Cash,1,22,0,0
20190605,990.36,4.2,10,DirectDebit,0,22,0,0
20190609,990.36,4.2,5.5,Cash,0,22,1,1
20190609,827.1816,42,5.5,CreditCard,1,22,0,0
20190614,461.16,42,2.75,CreditCard,0,22,0,0
20190616,822.36,4.2,5.5,Cash,1,22,1,1
20190621,545.16,84,5.5,Cheque,3,22,1,0
20190621,990.36,126,10,DirectDebit,0,22,1,0
20190624,616.3836,126,6,CreditCard,4,22,1,0
20190624,767.8944,126,5.5,Cash,3,22,1,0
20190624,831.0876,42,17,Cash,0,22,1,0
20190627,1032.36,21,8,CreditCard,1,22,1,0
20190628,721.56,21,5.5,DirectDebit,0,22,0,0
20190630,1047.3036,33.6,5.5,DirectDebit,0,22,1,0
20190702,906.36,42,5.5,Cash,0,22,0,1
20190702,377.16,15.96,4,Cheque,0,22,0,0
20190702,406.392,16.8,4,Cheque,0,22,1,0
20190705,377.16,15.96,13,Cash,0,22,1,0
20190705,401.6796,21,4.25,DirectDebit,1,22,1,0
20190706,614.04,21,4.5,Cash,0,22,0,1
20190707,293.16,16.8,3,Cash,2,22,1,1
20190707,780.36,21,5,CreditCard,0,22,1,0
20190708,408.2736,16.8,4.33,Cash,0,22,0,1
20190709,390.9612,42.84,8,DirectDebit,0,22,0,0
20190709,696.36,15.96,7,Cash,1,22,1,0
20190710,1387.596,1387.596,6,Cash,5,22,1,0
20190711,377.16,15.96,4,Cash,0,22,1,0
20190714,780.36,126,4,Cheque,0,22,1,0
20190715,1071.1596,126,4,Cheque,0,22,1,0
20190719,1517.88,84,4,DirectDebit,0,22,1,0
20190721,753.8076,16.8,4.33,Cash,0,22,0,1
20190721,696.36,16.8,4,Cash,0,22,0,1
20190721,864.36,25.2,6,CreditCard,0,22,0,0
20190726,760.2252,42,12,CreditCard,0,22,0,0
20190728,388.92,25.2,4.5,CreditCard,0,22,0,0
20190729,912.03,63,17,Cash,0,22,1,1
20190730,649.1016,84,9,CreditCard,7,22,1,0
20190730,886.0992,42,6,CreditCard,1,22,0,0
20190730,313.6812,79.8,10,Cash,1,22,0,0
20190731,839.16,15.96,4,Cash,0,22,1,1
20190731,671.16,42,17,Cash,2,22,1,0
20190802,399.7896,15.96,4.25,CreditCard,0,22,0,0
20190805,399.7896,16.8,4.24,Cash,1,22,0,1
